Season,Round,Date,Home Team,Away Team,Home Score,Away Score,Total Goals,Result
Primera Division 2004/2005,11,14/11/2005,Osasuna,Real Sociedad,1,0,1,Home Win
Primera Division 2004/2005,11,14/11/2005,Valencia,Zaragoza,0,0,0,Draw
Primera Division 2004/2005,10,08/11/2005,Atl. Madrid,Zaragoza,1,1,2,Draw
Primera Division 2004/2005,10,08/11/2005,Malaga,Real Madrid,0,2,2,Away Win
Primera Division 2004/2005,10,08/11/2005,Getafe,Valencia,1,0,1,Home Win
Primera Division 2004/2005,10,08/11/2005,Levante,Ath Bilbao,1,0,1,Home Win
Primera Division 2004/2005,10,08/11/2005,Racing Santander,Numancia,2,0,2,Home Win
Primera Division 2004/2005,10,08/11/2005,Real Sociedad,Espanyol,0,2,2,Away Win
Primera Division 2004/2005,10,08/11/2005,Sevilla,Mallorca,1,1,2,Draw
Primera Division 2004/2005,10,08/11/2005,Villarreal,Osasuna,3,0,3,Home Win
Primera Division 2004/2005,10,07/11/2005,Albacete,Betis,0,0,0,Draw
Primera Division 2004/2005,10,07/11/2005,Barcelona,Dep. La Coruna,2,1,3,Home Win
Primera Division 2004/2005,9,01/11/2005,Betis,Malaga,1,1,2,Draw
Primera Division 2004/2005,9,01/11/2005,Real Madrid,Getafe,2,0,2,Home Win
Primera Division 2004/2005,9,01/11/2005,Dep. La Coruna,Albacete,0,0,0,Draw
Primera Division 2004/2005,9,01/11/2005,Espanyol,Villarreal,0,0,0,Draw
Primera Division 2004/2005,9,01/11/2005,Mallorca,Racing Santander,1,2,3,Away Win
Primera Division 2004/2005,9,01/11/2005,Numancia,Real Sociedad,0,2,2,Away Win
Primera Division 2004/2005,9,01/11/2005,Osasuna,Levante,0,1,1,Away Win
Primera Division 2004/2005,9,01/11/2005,Zaragoza,Sevilla,3,0,3,Home Win
Primera Division 2004/2005,9,31/10/2005,Valencia,Atl. Madrid,1,1,2,Draw
Primera Division 2004/2005,9,31/10/2005,Ath Bilbao,Barcelona,1,1,2,Draw
Primera Division 2004/2005,8,25/10/2005,Barcelona,Osasuna,3,0,3,Home Win
Primera Division 2004/2005,8,25/10/2005,Sevilla,Atl. Madrid,2,1,3,Home Win
Primera Division 2004/2005,8,24/10/2005,Albacete,Ath Bilbao,1,0,1,Home Win
Primera Division 2004/2005,8,24/10/2005,Getafe,Betis,0,2,2,Away Win
Primera Division 2004/2005,8,24/10/2005,Levante,Espanyol,0,2,2,Away Win
Primera Division 2004/2005,8,24/10/2005,Racing Santander,Zaragoza,1,0,1,Home Win
Primera Division 2004/2005,8,24/10/2005,Real Sociedad,Mallorca,2,1,3,Home Win
Primera Division 2004/2005,8,24/10/2005,Villarreal,Numancia,4,0,4,Home Win
Primera Division 2004/2005,8,24/10/2005,Real Madrid,Valencia,1,0,1,Home Win
Primera Division 2004/2005,8,24/10/2005,Malaga,Dep. La Coruna,1,1,2,Draw
Primera Division 2004/2005,7,18/10/2005,Valencia,Sevilla,1,2,3,Away Win
Primera Division 2004/2005,7,18/10/2005,Atl. Madrid,Racing Santander,1,0,1,Home Win
Primera Division 2004/2005,7,18/10/2005,Osasuna,Albacete,3,2,5,Home Win
Primera Division 2004/2005,7,17/10/2005,Ath Bilbao,Malaga,1,0,1,Home Win
Primera Division 2004/2005,7,17/10/2005,Mallorca,Villarreal,1,1,2,Draw
Primera Division 2004/2005,7,17/10/2005,Numancia,Levante,1,3,4,Away Win
Primera Division 2004/2005,7,17/10/2005,Zaragoza,Real Sociedad,2,1,3,Home Win
Primera Division 2004/2005,7,17/10/2005,Espanyol,Barcelona,0,1,1,Away Win
Primera Division 2004/2005,7,17/10/2005,Betis,Real Madrid,1,1,2,Draw
Primera Division 2004/2005,7,17/10/2005,Dep. La Coruna,Getafe,2,1,3,Home Win
Primera Division 2004/2005,6,04/10/2005,Real Madrid,Dep. La Coruna,0,1,1,Away Win
Primera Division 2004/2005,6,04/10/2005,Barcelona,Numancia,1,0,1,Home Win
Primera Division 2004/2005,6,03/10/2005,Albacete,Espanyol,1,0,1,Home Win
Primera Division 2004/2005,6,03/10/2005,Getafe,Ath Bilbao,3,1,4,Home Win
Primera Division 2004/2005,6,03/10/2005,Levante,Mallorca,2,0,2,Home Win
Primera Division 2004/2005,6,03/10/2005,Malaga,Osasuna,2,0,2,Home Win
Primera Division 2004/2005,6,03/10/2005,Racing Santander,Sevilla,0,0,0,Draw
Primera Division 2004/2005,6,03/10/2005,Villarreal,Zaragoza,2,0,2,Home Win
Primera Division 2004/2005,6,03/10/2005,Real Sociedad,Atl. Madrid,1,0,1,Home Win
Primera Division 2004/2005,6,03/10/2005,Betis,Valencia,1,1,2,Draw
Primera Division 2004/2005,5,27/09/2005,Sevilla,Real Sociedad,2,1,3,Home Win
Primera Division 2004/2005,5,27/09/2005,Mallorca,Barcelona,1,3,4,Away Win
Primera Division 2004/2005,5,26/09/2005,Espanyol,Malaga,1,0,1,Home Win
Primera Division 2004/2005,5,26/09/2005,Numancia,Albacete,0,0,0,Draw
Primera Division 2004/2005,5,26/09/2005,Osasuna,Getafe,2,1,3,Home Win
Primera Division 2004/2005,5,26/09/2005,Valencia,Racing Santander,2,0,2,Home Win
Primera Division 2004/2005,5,26/09/2005,Zaragoza,Levante,4,3,7,Home Win
Primera Division 2004/2005,5,26/09/2005,Dep. La Coruna,Betis,1,1,2,Draw
Primera Division 2004/2005,5,26/09/2005,Ath Bilbao,Real Madrid,2,1,3,Home Win
Primera Division 2004/2005,5,26/09/2005,Atl. Madrid,Villarreal,1,0,1,Home Win
Primera Division 2004/2005,4,24/09/2005,Barcelona,Zaragoza,4,1,5,Home Win
Primera Division 2004/2005,4,23/09/2005,Dep. La Coruna,Valencia,1,5,6,Away Win
Primera Division 2004/2005,4,23/09/2005,Albacete,Mallorca,0,0,0,Draw
Primera Division 2004/2005,4,23/09/2005,Betis,Ath Bilbao,2,1,3,Home Win
Primera Division 2004/2005,4,23/09/2005,Getafe,Espanyol,1,0,1,Home Win
Primera Division 2004/2005,4,23/09/2005,Levante,Atl. Madrid,1,0,1,Home Win
Primera Division 2004/2005,4,23/09/2005,Malaga,Numancia,4,1,5,Home Win
Primera Division 2004/2005,4,23/09/2005,Real Sociedad,Racing Santander,0,1,1,Away Win
Primera Division 2004/2005,4,23/09/2005,Villarreal,Sevilla,0,0,0,Draw
Primera Division 2004/2005,4,22/09/2005,Real Madrid,Osasuna,1,0,1,Home Win
Primera Division 2004/2005,3,20/09/2005,Ath Bilbao,Dep. La Coruna,1,2,3,Away Win
Primera Division 2004/2005,3,20/09/2005,Atl. Madrid,Barcelona,1,1,2,Draw
Primera Division 2004/2005,3,19/09/2005,Mallorca,Malaga,1,2,3,Away Win
Primera Division 2004/2005,3,19/09/2005,Numancia,Getafe,1,0,1,Home Win
Primera Division 2004/2005,3,19/09/2005,Racing Santander,Villarreal,1,1,2,Draw
Primera Division 2004/2005,3,19/09/2005,Sevilla,Levante,3,0,3,Home Win
Primera Division 2004/2005,3,19/09/2005,Zaragoza,Albacete,4,3,7,Home Win
Primera Division 2004/2005,3,19/09/2005,Valencia,Real Sociedad,3,1,4,Home Win
Primera Division 2004/2005,3,19/09/2005,Espanyol,Real Madrid,1,0,1,Home Win
Primera Division 2004/2005,3,19/09/2005,Osasuna,Betis,3,2,5,Home Win
Primera Division 2004/2005,2,13/09/2005,Albacete,Atl. Madrid,0,2,2,Away Win
Primera Division 2004/2005,2,13/09/2005,Betis,Espanyol,1,4,5,Away Win
Primera Division 2004/2005,2,13/09/2005,Getafe,Mallorca,1,2,3,Away Win
Primera Division 2004/2005,2,13/09/2005,Levante,Racing Santander,3,1,4,Home Win
Primera Division 2004/2005,2,13/09/2005,Malaga,Zaragoza,0,0,0,Draw
Primera Division 2004/2005,2,13/09/2005,Villarreal,Real Sociedad,0,0,0,Draw
Primera Division 2004/2005,2,13/09/2005,Dep. La Coruna,Osasuna,1,3,4,Away Win
Primera Division 2004/2005,2,12/09/2005,Barcelona,Sevilla,2,0,2,Home Win
Primera Division 2004/2005,2,12/09/2005,Real Madrid,Numancia,1,0,1,Home Win
Primera Division 2004/2005,2,12/09/2005,Ath Bilbao,Valencia,2,2,4,Draw
Primera Division 2004/2005,1,31/08/2005,Valencia,Villarreal,2,1,3,Home Win
Primera Division 2004/2005,1,30/08/2005,Racing Santander,Barcelona,0,2,2,Away Win
Primera Division 2004/2005,1,30/08/2005,Mallorca,Real Madrid,0,1,1,Away Win
Primera Division 2004/2005,1,30/08/2005,Osasuna,Ath Bilbao,1,1,2,Draw
Primera Division 2004/2005,1,30/08/2005,Real Sociedad,Levante,1,1,2,Draw
Primera Division 2004/2005,1,30/08/2005,Sevilla,Albacete,1,0,1,Home Win
Primera Division 2004/2005,1,30/08/2005,Zaragoza,Getafe,3,1,4,Home Win
Primera Division 2004/2005,1,29/08/2005,Espanyol,Dep. La Coruna,1,1,2,Draw
Primera Division 2004/2005,1,29/08/2005,Atl. Madrid,Malaga,2,0,2,Home Win
Primera Division 2004/2005,1,29/08/2005,Numancia,Betis,1,1,2,Draw
Primera Division 2003/2004,38,24/05/2003,Ath Bilbao,Atl. Madrid,3,4,7,Away Win
Primera Division 2003/2004,38,24/05/2003,Celta Vigo,Mallorca,1,2,3,Away Win
Primera Division 2003/2004,38,24/05/2003,Espanyol,Murcia,2,0,2,Home Win
Primera Division 2003/2004,38,24/05/2003,Real Madrid,Real Sociedad,1,4,5,Away Win
Primera Division 2003/2004,38,24/05/2003,Sevilla,Osasuna,1,0,1,Home Win
Primera Division 2003/2004,38,24/05/2003,Valladolid,Villarreal,3,0,3,Home Win
Primera Division 2003/2004,38,24/05/2003,Zaragoza,Barcelona,2,1,3,Home Win
Primera Division 2003/2004,38,24/05/2003,Malaga,Betis,2,3,5,Away Win
Primera Division 2003/2004,38,24/05/2003,Racing Santander,Dep. La Coruna,0,1,1,Away Win
Primera Division 2003/2004,38,24/05/2003,Valencia,Albacete,0,1,1,Away Win
Primera Division 2003/2004,37,17/05/2003,Murcia,Real Madrid,2,1,3,Home Win
Primera Division 2003/2004,37,17/05/2003,Barcelona,Racing Santander,1,0,1,Home Win
Primera Division 2003/2004,37,17/05/2003,Atl. Madrid,Zaragoza,1,2,3,Away Win
Primera Division 2003/2004,37,17/05/2003,Real Sociedad,Malaga,1,1,2,Draw
Primera Division 2003/2004,37,16/05/2003,Albacete,Sevilla,1,4,5,Away Win
Primera Division 2003/2004,37,16/05/2003,Mallorca,Espanyol,4,2,6,Home Win
Primera Division 2003/2004,37,16/05/2003,Osasuna,Ath Bilbao,1,2,3,Away Win
Primera Division 2003/2004,37,16/05/2003,Betis,Valladolid,1,0,1,Home Win
Primera Division 2003/2004,37,16/05/2003,Dep. La Coruna,Celta Vigo,3,0,3,Home Win
Primera Division 2003/2004,37,15/05/2003,Villarreal,Valencia,2,1,3,Home Win
Primera Division 2003/2004,36,10/05/2003,Racing Santander,Atl. Madrid,2,2,4,Draw
Primera Division 2003/2004,36,10/05/2003,Sevilla,Valencia,0,2,2,Away Win
Primera Division 2003/2004,36,09/05/2003,Ath Bilbao,Albacete,1,1,2,Draw
Primera Division 2003/2004,36,09/05/2003,Espanyol,Dep. La Coruna,2,0,2,Home Win
Primera Division 2003/2004,36,09/05/2003,Malaga,Murcia,1,0,1,Home Win
Primera Division 2003/2004,36,09/05/2003,Valladolid,Real Sociedad,2,2,4,Draw
Primera Division 2003/2004,36,09/05/2003,Villarreal,Betis,1,0,1,Home Win
Primera Division 2003/2004,36,09/05/2003,Zaragoza,Osasuna,1,0,1,Home Win
Primera Division 2003/2004,36,09/05/2003,Real Madrid,Mallorca,2,3,5,Away Win
Primera Division 2003/2004,36,09/05/2003,Celta Vigo,Barcelona,1,0,1,Home Win
Primera Division 2003/2004,35,03/05/2003,Barcelona,Espanyol,4,1,5,Home Win
Primera Division 2003/2004,35,03/05/2003,Valencia,Betis,2,0,2,Home Win
Primera Division 2003/2004,35,03/05/2003,Osasuna,Racing Santander,1,2,3,Away Win
Primera Division 2003/2004,35,02/05/2003,Albacete,Zaragoza,3,1,4,Home Win
Primera Division 2003/2004,35,02/05/2003,Mallorca,Malaga,2,1,3,Home Win
Primera Division 2003/2004,35,02/05/2003,Murcia,Valladolid,2,1,3,Home Win
Primera Division 2003/2004,35,02/05/2003,Real Sociedad,Villarreal,2,2,4,Draw
Primera Division 2003/2004,35,02/05/2003,Sevilla,Ath Bilbao,2,0,2,Home Win
Primera Division 2003/2004,35,02/05/2003,Dep. La Coruna,Real Madrid,2,0,2,Home Win
Primera Division 2003/2004,35,02/05/2003,Atl. Madrid,Celta Vigo,3,2,5,Home Win
Primera Division 2003/2004,34,26/04/2003,Ath Bilbao,Valencia,1,1,2,Draw
Primera Division 2003/2004,34,26/04/2003,Real Madrid,Barcelona,1,2,3,Away Win
Primera Division 2003/2004,34,25/04/2003,Betis,Real Sociedad,2,1,3,Home Win
Primera Division 2003/2004,34,25/04/2003,Celta Vigo,Osasuna,1,0,1,Home Win
Primera Division 2003/2004,34,25/04/2003,Racing Santander,Albacete,0,2,2,Away Win
Primera Division 2003/2004,34,25/04/2003,Valladolid,Mallorca,1,3,4,Away Win
Primera Division 2003/2004,34,25/04/2003,Villarreal,Murcia,1,0,1,Home Win
Primera Division 2003/2004,34,25/04/2003,Zaragoza,Sevilla,4,4,8,Draw
Primera Division 2003/2004,34,25/04/2003,Malaga,Dep. La Coruna,1,1,2,Draw
Primera Division 2003/2004,34,25/04/2003,Espanyol,Atl. Madrid,3,1,4,Home Win
Primera Division 2003/2004,33,19/04/2003,Barcelona,Malaga,3,0,3,Home Win
Primera Division 2003/2004,33,19/04/2003,Valencia,Real Sociedad,2,2,4,Draw
Primera Division 2003/2004,33,18/04/2003,Albacete,Celta Vigo,0,2,2,Away Win
Primera Division 2003/2004,33,18/04/2003,Mallorca,Villarreal,1,2,3,Away Win
Primera Division 2003/2004,33,18/04/2003,Murcia,Betis,0,1,1,Away Win
Primera Division 2003/2004,33,18/04/2003,Osasuna,Espanyol,1,3,4,Away Win
Primera Division 2003/2004,33,18/04/2003,Sevilla,Racing Santander,5,2,7,Home Win
Primera Division 2003/2004,33,18/04/2003,Atl. Madrid,Real Madrid,1,2,3,Away Win
Primera Division 2003/2004,33,18/04/2003,Ath Bilbao,Zaragoza,4,0,4,Home Win
Primera Division 2003/2004,33,18/04/2003,Dep. La Coruna,Valladolid,1,1,2,Draw
Primera Division 2003/2004,30,15/04/2003,Betis,Barcelona,1,1,2,Draw
Primera Division 2003/2004,32,12/04/2003,Real Madrid,Osasuna,0,3,3,Away Win
Primera Division 2003/2004,32,12/04/2003,Zaragoza,Valencia,0,1,1,Away Win
Primera Division 2003/2004,32,11/04/2003,Betis,Mallorca,0,2,2,Away Win
Primera Division 2003/2004,32,11/04/2003,Espanyol,Albacete,1,1,2,Draw
Primera Division 2003/2004,32,11/04/2003,Racing Santander,Ath Bilbao,1,2,3,Away Win
Primera Division 2003/2004,32,11/04/2003,Real Sociedad,Murcia,2,0,2,Home Win
Primera Division 2003/2004,32,11/04/2003,Villarreal,Dep. La Coruna,0,2,2,Away Win
Primera Division 2003/2004,32,11/04/2003,Celta Vigo,Sevilla,0,0,0,Draw
Primera Division 2003/2004,32,11/04/2003,Malaga,Atl. Madrid,3,1,4,Home Win
Primera Division 2003/2004,32,11/04/2003,Valladolid,Barcelona,1,3,4,Away Win
Primera Division 2003/2004,31,05/04/2003,Valencia,Murcia,2,0,2,Home Win
Primera Division 2003/2004,31,05/04/2003,Atl. Madrid,Valladolid,2,1,3,Home Win
Primera Division 2003/2004,31,04/04/2003,Ath Bilbao,Celta Vigo,0,0,0,Draw
Primera Division 2003/2004,31,04/04/2003,Dep. La Coruna,Betis,2,2,4,Draw
Primera Division 2003/2004,31,04/04/2003,Mallorca,Real Sociedad,1,1,2,Draw
Primera Division 2003/2004,31,04/04/2003,Osasuna,Malaga,1,1,2,Draw
Primera Division 2003/2004,31,04/04/2003,Zaragoza,Racing Santander,2,2,4,Draw
Primera Division 2003/2004,31,04/04/2003,Barcelona,Villarreal,0,0,0,Draw
Primera Division 2003/2004,31,04/04/2003,Albacete,Real Madrid,1,2,3,Away Win
Primera Division 2003/2004,31,04/04/2003,Sevilla,Espanyol,1,0,1,Home Win
Primera Division 2003/2004,30,29/03/2003,Real Madrid,Sevilla,5,1,6,Home Win
Primera Division 2003/2004,30,28/03/2003,Celta Vigo,Zaragoza,0,2,2,Away Win
Primera Division 2003/2004,30,28/03/2003,Malaga,Albacete,1,1,2,Draw
Primera Division 2003/2004,30,28/03/2003,Murcia,Mallorca,2,0,2,Home Win
Primera Division 2003/2004,30,28/03/2003,Racing Santander,Valencia,0,3,3,Away Win
Primera Division 2003/2004,30,28/03/2003,Valladolid,Osasuna,1,1,2,Draw
Primera Division 2003/2004,30,28/03/2003,Villarreal,Atl. Madrid,0,0,0,Draw
Primera Division 2003/2004,30,28/03/2003,Espanyol,Ath Bilbao,2,1,3,Home Win
Primera Division 2003/2004,30,28/03/2003,Real Sociedad,Dep. La Coruna,1,2,3,Away Win
Primera Division 2003/2004,29,22/03/2003,Barcelona,Real Sociedad,1,0,1,Home Win
Primera Division 2003/2004,29,22/03/2003,Valencia,Mallorca,5,1,6,Home Win
Primera Division 2003/2004,29,22/03/2003,Albacete,Valladolid,2,0,2,Home Win
Primera Division 2003/2004,29,22/03/2003,Osasuna,Villarreal,2,1,3,Home Win
Primera Division 2003/2004,29,22/03/2003,Racing Santander,Celta Vigo,4,4,8,Draw
Primera Division 2003/2004,29,22/03/2003,Sevilla,Malaga,0,1,1,Away Win
Primera Division 2003/2004,29,22/03/2003,Zaragoza,Espanyol,1,1,2,Draw
Primera Division 2003/2004,29,21/03/2003,Atl. Madrid,Betis,2,1,3,Home Win
Primera Division 2003/2004,29,21/03/2003,Dep. La Coruna,Murcia,1,0,1,Home Win
Primera Division 2003/2004,29,21/03/2003,Ath Bilbao,Real Madrid,4,2,6,Home Win
Primera Division 2003/2004,28,15/03/2003,Celta Vigo,Valencia,0,2,2,Away Win
Primera Division 2003/2004,28,15/03/2003,Murcia,Barcelona,0,2,2,Away Win
Primera Division 2003/2004,28,15/03/2003,Betis,Osasuna,1,1,2,Draw
Primera Division 2003/2004,28,15/03/2003,Espanyol,Racing Santander,0,1,1,Away Win
Primera Division 2003/2004,28,15/03/2003,Malaga,Ath Bilbao,2,1,3,Home Win
Primera Division 2003/2004,28,15/03/2003,Mallorca,Dep. La Coruna,4,2,6,Home Win
Primera Division 2003/2004,28,15/03/2003,Valladolid,Sevilla,2,0,2,Home Win
Primera Division 2003/2004,28,15/03/2003,Villarreal,Albacete,2,1,3,Home Win
Primera Division 2003/2004,28,14/03/2003,Real Sociedad,Atl. Madrid,2,1,3,Home Win
Primera Division 2003/2004,28,14/03/2003,Real Madrid,Zaragoza,1,1,2,Draw
Primera Division 2003/2004,27,08/03/2003,Atl. Madrid,Murcia,1,1,2,Draw
Primera Division 2003/2004,27,08/03/2003,Sevilla,Villarreal,2,0,2,Home Win
Primera Division 2003/2004,27,08/03/2003,Albacete,Betis,1,0,1,Home Win
Primera Division 2003/2004,27,08/03/2003,Ath Bilbao,Valladolid,1,4,5,Away Win
Primera Division 2003/2004,27,08/03/2003,Barcelona,Mallorca,3,2,5,Home Win
Primera Division 2003/2004,27,08/03/2003,Zaragoza,Malaga,1,0,1,Home Win
Primera Division 2003/2004,27,07/03/2003,Valencia,Dep. La Coruna,3,0,3,Home Win
Primera Division 2003/2004,27,07/03/2003,Celta Vigo,Espanyol,1,5,6,Away Win
Primera Division 2003/2004,27,07/03/2003,Osasuna,Real Sociedad,1,1,2,Draw
Primera Division 2003/2004,27,07/03/2003,Racing Santander,Real Madrid,1,1,2,Draw
Primera Division 2003/2004,26,01/03/2003,Dep. La Coruna,Barcelona,2,3,5,Away Win
Primera Division 2003/2004,26,01/03/2003,Real Madrid,Celta Vigo,4,2,6,Home Win
Primera Division 2003/2004,26,01/03/2003,Espanyol,Valencia,2,1,3,Home Win
Primera Division 2003/2004,26,01/03/2003,Malaga,Racing Santander,1,0,1,Home Win
Primera Division 2003/2004,26,01/03/2003,Mallorca,Atl. Madrid,0,1,1,Away Win
Primera Division 2003/2004,26,01/03/2003,Murcia,Osasuna,0,1,1,Away Win
Primera Division 2003/2004,26,01/03/2003,Real Sociedad,Albacete,0,1,1,Away Win
Primera Division 2003/2004,26,01/03/2003,Villarreal,Ath Bilbao,0,1,1,Away Win
Primera Division 2003/2004,26,29/02/2003,Betis,Sevilla,1,1,2,Draw
Primera Division 2003/2004,26,29/02/2003,Valladolid,Zaragoza,1,2,3,Away Win
Primera Division 2003/2004,25,23/02/2003,Ath Bilbao,Betis,1,1,2,Draw
Primera Division 2003/2004,25,23/02/2003,Albacete,Murcia,1,0,1,Home Win
Primera Division 2003/2004,25,23/02/2003,Osasuna,Mallorca,1,1,2,Draw
Primera Division 2003/2004,25,23/02/2003,Racing Santander,Valladolid,1,0,1,Home Win
Primera Division 2003/2004,25,23/02/2003,Zaragoza,Villarreal,4,1,5,Home Win
Primera Division 2003/2004,25,22/02/2003,Celta Vigo,Malaga,0,2,2,Away Win
Primera Division 2003/2004,25,22/02/2003,Sevilla,Real Sociedad,1,0,1,Home Win
Primera Division 2003/2004,25,22/02/2003,Valencia,Barcelona,0,1,1,Away Win
Primera Division 2003/2004,25,22/02/2003,Espanyol,Real Madrid,2,4,6,Away Win
Primera Division 2003/2004,25,22/02/2003,Atl. Madrid,Dep. La Coruna,0,0,0,Draw
Primera Division 2003/2004,24,16/02/2003,Real Madrid,Valencia,1,1,2,Draw
Primera Division 2003/2004,24,16/02/2003,Barcelona,Atl. Madrid,3,1,4,Home Win
Primera Division 2003/2004,24,16/02/2003,Betis,Zaragoza,2,1,3,Home Win
Primera Division 2003/2004,24,16/02/2003,Dep. La Coruna,Osasuna,2,0,2,Home Win
Primera Division 2003/2004,24,16/02/2003,Malaga,Espanyol,5,2,7,Home Win
Primera Division 2003/2004,24,16/02/2003,Mallorca,Albacete,0,0,0,Draw
Primera Division 2003/2004,24,16/02/2003,Valladolid,Celta Vigo,0,2,2,Away Win
Primera Division 2003/2004,24,16/02/2003,Villarreal,Racing Santander,6,3,9,Home Win
Primera Division 2003/2004,24,15/02/2003,Real Sociedad,Ath Bilbao,1,1,2,Draw
Primera Division 2003/2004,24,15/02/2003,Murcia,Sevilla,1,3,4,Away Win
Primera Division 2003/2004,23,09/02/2003,Zaragoza,Real Sociedad,2,1,3,Home Win
Primera Division 2003/2004,23,09/02/2003,Osasuna,Barcelona,1,2,3,Away Win
Primera Division 2003/2004,23,09/02/2003,Albacete,Dep. La Coruna,0,2,2,Away Win
Primera Division 2003/2004,23,09/02/2003,Ath Bilbao,Murcia,2,1,3,Home Win
Primera Division 2003/2004,23,09/02/2003,Celta Vigo,Villarreal,2,1,3,Home Win
Primera Division 2003/2004,23,09/02/2003,Espanyol,Valladolid,2,0,2,Home Win
Primera Division 2003/2004,23,09/02/2003,Racing Santander,Betis,1,2,3,Away Win
Primera Division 2003/2004,23,09/02/2003,Sevilla,Mallorca,3,0,3,Home Win
Primera Division 2003/2004,23,08/02/2003,Real Madrid,Malaga,2,1,3,Home Win
Primera Division 2003/2004,23,08/02/2003,Valencia,Atl. Madrid,3,0,3,Home Win
Primera Division 2003/2004,22,02/02/2003,Dep. La Coruna,Sevilla,1,0,1,Home Win
Primera Division 2003/2004,22,02/02/2003,Barcelona,Albacete,5,0,5,Home Win
Primera Division 2003/2004,22,02/02/2003,Mallorca,Ath Bilbao,1,3,4,Away Win
Primera Division 2003/2004,22,02/02/2003,Murcia,Zaragoza,1,0,1,Home Win
Primera Division 2003/2004,22,02/02/2003,Real Sociedad,Racing Santander,1,0,1,Home Win
Primera Division 2003/2004,22,02/02/2003,Valladolid,Real Madrid,2,3,5,Away Win
Primera Division 2003/2004,22,02/02/2003,Villarreal,Espanyol,0,1,1,Away Win
Primera Division 2003/2004,22,01/02/2003,Betis,Celta Vigo,1,0,1,Home Win
Primera Division 2003/2004,22,01/02/2003,Atl. Madrid,Osasuna,1,1,2,Draw
Primera Division 2003/2004,22,01/02/2003,Malaga,Valencia,1,6,7,Away Win
Primera Division 2003/2004,21,26/01/2003,Ath Bilbao,Dep. La Coruna,1,0,1,Home Win
Primera Division 2003/2004,21,26/01/2003,Sevilla,Barcelona,0,1,1,Away Win
Primera Division 2003/2004,21,26/01/2003,Celta Vigo,Real Sociedad,2,5,7,Away Win
Primera Division 2003/2004,21,26/01/2003,Espanyol,Betis,1,2,3,Away Win
Primera Division 2003/2004,21,26/01/2003,Malaga,Valladolid,2,3,5,Away Win
Primera Division 2003/2004,21,26/01/2003,Racing Santander,Murcia,3,2,5,Home Win
Primera Division 2003/2004,21,26/01/2003,Valencia,Osasuna,0,1,1,Away Win
